Nombre;Categoria;Stock;Precio;Código
Aceite de Oliva extra virgen 1L;aceites-sal-y-condimentos;50;27630;684259381545
Vinagre de manzana 500 ml;aceites-sal-y-condimentos;50;5760;684809800468
Base Maggi Pescado Frito 85g;aceites-sal-y-condimentos;50;2390;880417083084
Vinagre de vino rosado 1 L;aceites-sal-y-condimentos;50;5890;666994978866
Vinagre de vino blanco 500 ml;aceites-sal-y-condimentos;50;3490;396141575322
Caldo Maggi Vive Bien Verduras 80g 8 tabletas;aceites-sal-y-condimentos;50;3330;381179203386
Eneldo sobre 8 g;aceites-sal-y-condimentos;50;1490;995731521108
Tomillo Gourmet 7 g;aceites-sal-y-condimentos;50;1230;564188781629
Ajo granulado frasco 31 g;aceites-sal-y-condimentos;50;5930;828128056219
Ajo en hojuelas 15 g;aceites-sal-y-condimentos;50;1730;770820274552
Caldo Maggi sabor Costilla 120g 12 tabletas;aceites-sal-y-condimentos;50;3730;679164030305
Base Maggi Cazuela de Ave 70g;aceites-sal-y-condimentos;50;2390;722403772242
Merquén sobre 15 g;aceites-sal-y-condimentos;50;1190;683075053655
Aceite de Oliva Tradizione 250 ml;aceites-sal-y-condimentos;50;11830;482652419531
Sucedáneo de jugo de limón 1 L;aceites-sal-y-condimentos;50;6590;944190251327
Aliño completo sobre 15 g;aceites-sal-y-condimentos;50;730;155801103448
Base Maggi Cazuela de Vacuno 70g;aceites-sal-y-condimentos;50;2390;821323638952
Base Maggi Escalopa 90g;aceites-sal-y-condimentos;50;2390;309607840487
Bicarbonato sódico 200 g;aceites-sal-y-condimentos;50;4660;636463197153
Molinillo Mix Pimientas Gourmet Frasco 43 g, Premium;aceites-sal-y-condimentos;50;12890;249354758285
Pimienta Negra entera sobre 15 g;aceites-sal-y-condimentos;50;1530;434808691405
Sal de mar extra gruesa 800 g;aceites-sal-y-condimentos;50;5290;556603771953
Ají color 100 g;aceites-sal-y-condimentos;50;3650;672967633667
Aliño completo 100 g;aceites-sal-y-condimentos;50;4610;866467481652
Caldo Maggi Vive Bien Costilla 80g 8 tabletas;aceites-sal-y-condimentos;50;3330;514299042615
Ajo puro 30 g;aceites-sal-y-condimentos;50;4490;305128155677
Aceite de Oliva orgánico extra virgen 500 ml;aceites-sal-y-condimentos;50;18990;366412239445
Pimienta Negra Molida Gruesa Gourmet Sobre 15 grs.;aceites-sal-y-condimentos;50;1590;30680810666
Ajo en polvo Carmencita, 60 g;aceites-sal-y-condimentos;50;5990;314148233108
Humo líquido sabor ahumado 165 cc;aceites-sal-y-condimentos;50;7090;416386091911
Caldo Maggi Vive Bien Gallina 80g 8 tabletas;aceites-sal-y-condimentos;50;3330;999207706665
Cúrcuma molida frasco 26 g;aceites-sal-y-condimentos;50;4430;313680443366
Mix Gourmet hamburguesa lenteja 200 g;aceites-sal-y-condimentos;50;6330;745412524490
Callampas sobre 35 g;aceites-sal-y-condimentos;50;6930;572845890777
Aceto balsámico 500 cc;aceites-sal-y-condimentos;50;11990;555393911214
Base para preparar pescado frito Gourmet sobre 80 g;aceites-sal-y-condimentos;50;2230;142181640228
Canela molida Gourmet 18 g;aceites-sal-y-condimentos;50;4390;829537145275
Orégano entero frasco 30 g;aceites-sal-y-condimentos;50;7060;449564564654
Sal Lobos molinillo 88 g;aceites-sal-y-condimentos;50;10890;651907299428
Semillas de Sésamo Gourmet Bolsa 100 g, Tostado;aceites-sal-y-condimentos;50;5330;630412843804
Base para Preparar Gourmet Sobre 42 g, Tortilla;aceites-sal-y-condimentos;50;2230;691971010309
Vinagre de vino rosado 500 ml;aceites-sal-y-condimentos;50;3490;852467015056
Pimienta Negra molida frasco 28 g;aceites-sal-y-condimentos;50;5730;272045075385
Mix Gourmet hamburguesa garbanzos 200 g;aceites-sal-y-condimentos;50;6330;21656093247
Merquén frasco 21 g;aceites-sal-y-condimentos;50;4390;65033277560
Vinagre de manzana 1 L;aceites-sal-y-condimentos;50;11160;177155443163
Aceite de Oliva extra virgen 2 L;aceites-sal-y-condimentos;50;39890;761192931413
Base para Preparar Gourmet Sobre 80 g, Pollo Crispy;aceites-sal-y-condimentos;50;2230;279789255496
Sucedáneo de jugo de limón de Pica 500 ml;aceites-sal-y-condimentos;50;5260;268831856638
Pimienta Negra molida sobre 100 g;aceites-sal-y-condimentos;50;8890;34965100516
Aceite de Oliva extra virgen 500 ml;aceites-sal-y-condimentos;50;15830;382030153275
Molinillo condimento Carne Premium frasco 45 g;aceites-sal-y-condimentos;50;12560;181299092871
Pimienta Negra Gruesa Molida Gourmet Frasco 29 g;aceites-sal-y-condimentos;50;5730;916343314273
Sazonador para Tacos Gourmet Sobre 48 g;aceites-sal-y-condimentos;50;3660;428716456451
Aliño limón 60% natural 320 ml;aceites-sal-y-condimentos;50;4690;637406050360
Sazonador para Guacamole Gourmet Sobre 28 grs.;aceites-sal-y-condimentos;50;3660;119866117075
Sal fina 1 kg;aceites-sal-y-condimentos;50;1730;859130953612
Aceite de Oliva clásico extra virgen 500 ml;aceites-sal-y-condimentos;50;0;902203546063
Popurrí de Pimienta frasco 35 g;aceites-sal-y-condimentos;50;12330;561075886715
Sazonador provenzal 120 g;aceites-sal-y-condimentos;50;9230;648388519839
Aceto balsámico di modena 500 ml;aceites-sal-y-condimentos;50;8990;547896630551
Atún lomitos en agua 104 g drenado;conservas;50;3660;851573236408
Jurel al natural 300 g drenado;conservas;50;5160;459536578402
Leche Condensada Leche Sur 397g;conservas;50;4390;915162587201
Jurel al natural lata 300 g drenado;conservas;50;5990;143066397251
Compota manzana 90 g;conservas;50;1260;949596981692
Atún lomitos en agua 104 g drenado;conservas;50;9660;651888253026
Leche condensada 397 g;conservas;50;7090;215271162992
Compota pera manzana 90 g;conservas;50;1260;307610343264
Atún lomitos en aceite 104 g drenado;conservas;50;9660;326008475382
Champiñones laminados 230 g drenado;conservas;50;3660;116351172824
Atún lomitos ahumados 104 g drenado;conservas;50;9660;680781379823
Leche Condensada Nestlé 397g;conservas;50;5460;572705066854
Atún lomitos agua 104 g drenado;conservas;50;4190;209188773351
Crema de Leche Nestlé 157g;conservas;50;0;441901908460
Palmitos en trozos 220 g;conservas;50;3090;96319455268
Palmitos en rodajas 220 g drenado;conservas;50;6190;964729111325
Porotos negros 390 g;conservas;50;3330;980610802635
Atún lomitos en agua 104 g drenado;conservas;50;5290;972069124226
Crema de Leche Nestlé 236g;conservas;50;0;235999480005
Porotos negros caja 380 g;conservas;50;7820;774376024074
Champiñones enteros 230 g drenado;conservas;50;3660;622240200471
Choritos en aceite 100 g drenado;conservas;50;3890;239986335704
Garbanzos 390 g;conservas;50;3330;253484855563
Atún desmenuzado en aceite 104 g drenado;conservas;50;2290;129309477859
Duraznos en trozos 340 g drenado;conservas;50;3990;630809239140
Atún lomitos en aceite 104 g drenado;conservas;50;5290;440589084339
Atún desmenuzado en agua 104 g drenado;conservas;50;2290;792208229788
Piñas en trozos 340 g drenado;conservas;50;4330;832071215725
Porotos blancos 390 g;conservas;50;3330;600667425659
Arvejas 252 g;conservas;50;2590;974044751055
Compota durazno 90 g;conservas;50;1330;430933880873
Atún lomitos aceite 104 g drenado;conservas;50;4190;178367342311
Porotos Wasil Caja 380 g, Blancos, Listos para servir;conservas;50;7820;72088917890
Compota manzana 90 g;conservas;50;2320;134718283325
Compota manzana 90 g;conservas;50;1330;987834698738
Leche condensada doypack 200 g;conservas;50;3630;975435444658
Lentejas 390 g;conservas;50;3330;60282685075
Piñas en rodajas 340 g drenado;conservas;50;4330;966528399258
Duraznos mitades 470 g;conservas;50;4960;403117896287
Compota Vivo Mifrut plátano 90 g;conservas;50;1630;389337032053
Corazón de Palmito en rodajas 220 g drenado;conservas;50;7190;126440269701
Leche evaporada Ideal 375ml 400g;conservas;50;5460;786280102145
Leche evaporada 386 ml;conservas;50;4590;156307466317
Duraznos mitades 230 g drenado;conservas;50;3130;517358304930
Porotos rojos 390 g;conservas;50;3330;780282421815
Garbanzos Wasil Caja 380 g;conservas;50;7820;592870961352
Choritos al natural 213 g drenado;conservas;50;8330;154433496412
Palmitos en rodajas 220 g drenado;conservas;50;7490;162551238755
Durazno en cubitos 200 g drenado;conservas;50;3460;167395397005
Lentejas Wasil Caja 380 g, Listas para servir;conservas;50;7820;710390740681
Choritos al natural bajo en sodio 100 g drenado;conservas;50;10320;539764924692
Porotos rojos Wasil listo para servir 380 g;conservas;50;7820;509890566474
Duraznos en cubitos 380 g;conservas;50;3260;416593434101
Surtido de mariscos en aceite 213 g drenado;conservas;50;8960;473065947256
Garbanzos listos 390 g;conservas;50;4130;275169710897
Atún en lomitos con salsa de tomate 110 g drenado;conservas;50;9660;858546528818
Durazno mitades 340 g drenado;conservas;50;3990;153422961153
Choclo Wasil 340 g;conservas;50;3790;237144211121
Surtido de mariscos en agua 213 g drenado;conservas;50;8960;924914577608
Choclito cócktail 230 g drenado;conservas;50;7960;64173404397
Choritos ahumados 100 g drenado;conservas;50;4860;132841736828
Choritos en aceite Maxima 100 g drenado;conservas;50;3330;443233834330
Mix de frutas durazno, pera y cerezas 240 g;conservas;50;6890;817778350175
Compota pera 90 g;conservas;50;0;850983344465
Choritos al natural 100 g drenado;conservas;50;4860;189503925989
Choritos en aceite 213 g drenado;conservas;50;8330;942857565002
Duraznos en cubos 240 g;conservas;50;6890;735318942758
Arvejas 170 g drenado;conservas;50;1660;45819152273
Duraznos mitades 822 g;conservas;50;7260;265484287078
Porotos Granados Wasil 380 g;conservas;50;13090;848510784179
Crema Nestlé light tarro 157 g;conservas;50;4630;155459890690
Crema batida de coco libre de gluten y lactosa 400 ml;conservas;50;7330;866225503816
Choritos al natural Maxima 100 g drenado;conservas;50;0;773204890839
Choritos salsa picante 100 g drenado;conservas;50;4760;609051751155
Surtido de mariscos en agua 100 g drenado;conservas;50;8930;714803975527
Cocktail de frutas 340 g drenado;conservas;50;5760;973330251370
Surtido de mariscos 200 g drenado;conservas;50;12560;506842794729
Compota Vivo Frut naranja y zanahoria 120 gr;conservas;50;2430;660186328055
Choritos en aceite 100 g drenado;conservas;50;10320;213561108641
Champiñones laminados 400 g;conservas;50;5890;274360680422
Pimiento California 220 g drenado;conservas;50;5330;391432759825
Carbonada Wasil 380 g;conservas;50;13090;785353303841
Piñas en rodajas 490 g drenado;conservas;50;6330;636814044556
Surtido de mariscos en aceite 100 g drenado;conservas;50;8930;771671876391
Palmitos enteros 220 g drenado;conservas;50;9490;940397152062
Duraznos en trocitos 250 g drenado;conservas;50;3130;169144249052
Lentejas con chorizo 380 g;conservas;50;13090;345828531881
Corazón de Palmito entero 220 g drenado;conservas;50;8830;287809668992
Espárragos verdes 425 g;conservas;50;9060;839998794533
Crema de zapallo 380 g;conservas;50;5630;667631730234
Crema Lista Maggi De la Huerta Champiñones a las finas hierbas 250g;conservas;50;5660;578245770568
Surtido de mariscos en aceite 200 g drenado 425 g neto;conservas;50;12560;595445382510
Sardinas en aceite de oliva 88 g drenado;conservas;50;6330;155802179106
Corazones de Alcachofas 400 g;conservas;50;9990;349449948837
Alimento de coco condensado Samui, 320 g;conservas;50;7330;506665509467
Cocktail de frutas 480 g drenado;conservas;50;14720;296724444667
Crema de leche 170 g;conservas;50;2760;10131776937
Duraznos mitades 425 g;conservas;50;4930;838616539967
Piñas en trocitos y almíbar lata 565 g;conservas;50;6890;326237981918
Surtido de mariscos natural Máxima, 100 g drenado;conservas;50;4330;775194090594
Compota manzana, pera, espinaca y zapallo italiano 90 g;conservas;50;1630;436092094653
Atún desmenuzado en agua 104 g drenado;conservas;50;2560;106097127933
Duraznos trocitos 230 g drenado;conservas;50;4930;103391706952
Tomaticán Wasil 380 g, Comida Lista;conservas;50;13090;775897145978
Compota plátano y yoghurt 90 g;conservas;50;1630;363195237942
Crema Lista Tomate Albahaca 250 g;conservas;50;5660;172979208603
Espárragos 100 g;conservas;50;5990;684900840439
Cerezas marrasquino rojas 140 g;conservas;50;7930;544623518168
Choritos al natural 100 g drenado;conservas;50;3960;733930953194
Piñas en rodajas y almíbar lata 567 g;conservas;50;6890;342392871664
Atún lomitos en aceite 220 g drenado;conservas;50;6660;105780501962
Champiñones enteros 400 g;conservas;50;5890;171268934362
Choritos al natural 100 g drenado 190 g neto;conservas;50;5490;396112731822
Durazno Wasil 265 g drenado, 500 g neto, En cubitos, Listos para servir, Tetra;conservas;50;3730;183860170975
Porotos negros listos 390 g;conservas;50;4130;772322112203
Compota manzana, zapallo y plátano 90 g;conservas;50;1630;946072587500
Crema de espinaca lista 390 g;conservas;50;6260;687147790054
Choclo dulce 140 g drenado;conservas;50;2990;845988288576
Lentejas listas 390 g;conservas;50;4130;177392523146
Choritos en aceite 190 g drenado;conservas;50;5990;179107748392
Choritos en agua 100 g drenado;conservas;50;5830;509334258922
Paté de ternera 100 g;conservas;50;3990;853932469333
Cholgas en aceite 100 g drenado;conservas;50;6860;13075760242
Alimento de coco evaporado libre de gluten y lactosa 360 ml;conservas;50;6660;780876728359
Arvejas Finas Wasil 170 g drenado;conservas;50;2390;612194680754
Sardinas en aceite 90 g drenado;conservas;50;2890;36988904323
Alimento de coco 400 ml;conservas;50;5990;658106528810
Surtido de mariscos al agua 100 g drenado;conservas;50;6830;922416983206
Duraznos cubitos 590 g;conservas;50;6130;986561525977
Garbanzos con espinaca listos 390 g;conservas;50;7090;269700528056
Jibia en agua 200 g drenados;conservas;50;12290;96184775052
Choritos en aceite 100 g drenado 190 g neto;conservas;50;5830;972128368582
Choritos al natural 213 g drenado;conservas;50;10160;220107637147
Palmitos corte spaghetti 220 g drenado;conservas;50;8760;632574722262
Choritos en aceite 110 g drenado 190 g neto;conservas;50;5490;470369660175
Duraznos mitades 590 g;conservas;50;6130;177476233114
Surtido Caldillo al natural lata 213 g drenado;conservas;50;8760;28081285111
Choritos en aceite lata 213 g drenado;conservas;50;10160;436401269678
Chorito al natural bajo en sodio 190 g neto;conservas;50;0;467457544549
Choritos lata 200 g drenado;conservas;50;11890;671782360250
Surtido de Mariscos al aceite Maxima 100 g drenado;conservas;50;4330;249483385350
Atún lomitos en agua 220 g drenado;conservas;50;6660;352003552374
Choritos en aceite 200 g drenado;conservas;50;11890;431794171739
Porotos blancos listos 390 g;conservas;50;4130;489379800156
Cholgas al natural 100 g drenado;conservas;50;6860;486513227646
Jurel al natural reducido en sodio 300 g drenado;conservas;50;6830;889084222226
Salmón lata al natural 100 g drenado;conservas;50;9990;235559446495
Pimiento morrón netero 185 g;conservas;50;4930;393202552316
Crema de lentejas receta casera 380 g;conservas;50;5630;541118738140
Atún desmenuzado al agua Máxima 170 g;conservas;50;1990;787502578870
Salmón lata en aceite 100 g drenado;conservas;50;9990;705465353277
Surtido de caldillo 116 g drenado;conservas;50;6430;579037732963
Leche azucarada 397 g;conservas;50;3730;286444953735
Choritos Aceite Angelmo 213 Gr Dr;conservas;50;8930;736650175409
Choritos al Natural Angelmo Lata, 213 g, Drenado;conservas;50;8930;345334247111
Choritos en aceite 104 g drenado;conservas;50;4630;790607782245
Crema de tomates receta casera 380 g;conservas;50;5630;313285639309
Cup durazno cubo 452 g;conservas;50;8890;640779448828
Cup pera cubo 452 g;conservas;50;8890;613590478352
Picadillo de marisco 213 g drenado;conservas;50;6660;641138520125
Harina con polvos de hornear 1 kg;harina-y-complementos;50;3830;235630373252
Harina sin polvos de hornear 1 kg;harina-y-complementos;50;3830;314465534316
Sémola trigo candeal 500 g;harina-y-complementos;50;4160;970311033800
Harina integral 1 kg;harina-y-complementos;50;5130;948674247973
Levadura seca 10 g;harina-y-complementos;50;790;819971823306
Harina con polvos de hornear 1 kg;harina-y-complementos;50;4890;669304734172
Polvo de hornear Imperial Lata 200g;harina-y-complementos;50;7330;346866202716
Sémola 100% trigo 250 g;harina-y-complementos;50;2160;521068673900
Almidón de maíz caja 250 g;harina-y-complementos;50;10160;258305220776
Harina envase papel 1 kg;harina-y-complementos;50;4860;123596774344
Harina sin polvos de hornear 1 kg;harina-y-complementos;50;4890;420228952204
Harina sin polvos de hornear 3 kg;harina-y-complementos;50;13760;672946425889
Chuño Martini 250 g;harina-y-complementos;50;2660;578815161492
Harina de Maíz blanca precocida 1 Kg;harina-y-complementos;50;8590;160853496381
Harina especial repostería 650 g;harina-y-complementos;50;5060;816075253110
Pack 10 un. Levadura seca 10 g;harina-y-complementos;50;7630;156342994185
Almidón de maíz sachet 100 g;harina-y-complementos;50;6490;668359712143
Harina con polvos de hornear 1 kg;harina-y-complementos;50;3690;784566093062
Harina extra fina 100% natural precocida 1 kg;harina-y-complementos;50;7590;73505328389
Harina de maíz amarillo extra fina 1 kg;harina-y-complementos;50;7960;223580386783
Harina tostada 500 g;harina-y-complementos;50;3560;345933490793
Harina de arroz 500 g;harina-y-complementos;50;3560;768392190741
Harina de fuerza 1 kg;harina-y-complementos;50;0;416728102174
Harina Mi Tierra 400 g, de linaza;harina-y-complementos;50;5790;933161504885
Harina multipropósito sin gluten 500 g;harina-y-complementos;50;10990;485750361036
Polenta doypack 250 g;harina-y-complementos;50;2860;528143572114
Harina de maíz 1 kg;harina-y-complementos;50;11160;639925243091
Harina de coco Mi Tierra, 400 g;harina-y-complementos;50;7530;854753157340
Harina de quinoa Mi Tierra 400 g, Sin gluten;harina-y-complementos;50;9760;528986070718
Harina de Maíz blanca PAN 1 kg;harina-y-complementos;50;8160;805893269634
Sémola trigo candeal 250 g;harina-y-complementos;50;2760;841225841181
Levadura nutricional Manare 100 g;harina-y-complementos;50;21630;924314384521
Harina de Maíz amarillo 1 kg;harina-y-complementos;50;8160;358291745094
Harina almendra 453 g;harina-y-complementos;50;43330;954654703701
Harina almendra natural 453 g;harina-y-complementos;50;43330;112523952123
Harina de fuerza 1 kg;harina-y-complementos;50;9420;507489893872
Mayonesa 789 g;aderezos-y-salsas;50;0;637212105411
Mayonesa regular doypack 930 g;aderezos-y-salsas;50;0;803791823578
Ketchup regular doypack 1000 g;aderezos-y-salsas;50;16790;795906754641
Mayonesa 394 g;aderezos-y-salsas;50;9330;455147771926
Mayonesa 850 g;aderezos-y-salsas;50;12590;591481455388
Mostaza 1 kg;aderezos-y-salsas;50;5960;470402960132
Ketchup 1 kg;aderezos-y-salsas;50;7390;777729486955
Ketchup regular doypack 500 g;aderezos-y-salsas;50;11560;896295588278
Ketchup 397 g;aderezos-y-salsas;50;0;324514234472
Salsa de Soya 500 cc;aderezos-y-salsas;50;8230;881523565302
Ketchup regular doypack 1000 g;aderezos-y-salsas;50;7160;855619732916
Mostaza 900 g;aderezos-y-salsas;50;5190;830807867367
Mayonesa americana 895 g;aderezos-y-salsas;50;10990;388625476029
Mayonesa Supreme Artesana 380 g;aderezos-y-salsas;50;17760;20549421404
Mayonesa regular doypack 744 g;aderezos-y-salsas;50;19730;58260483703
Salsa soya 500 ml;aderezos-y-salsas;50;0;912872191621
Mostaza 500 g;aderezos-y-salsas;50;6720;698956077692
Mostaza 240 g;aderezos-y-salsas;50;2960;740719851735
Mayonesa 350 g;aderezos-y-salsas;50;7660;90083879319
Ketchup 500 g;aderezos-y-salsas;50;8390;535692171105
Mayonesa Light Cuisine 950 g;aderezos-y-salsas;50;10390;987635008832
Mayonesa Supreme regular 735 g;aderezos-y-salsas;50;27260;622479156658
Mayonesa americana 447 g;aderezos-y-salsas;50;7330;844930914710
Mostaza regular doypack 250 g;aderezos-y-salsas;50;3290;151346975441
Mayonesa vegana original doypack 700 g;aderezos-y-salsas;50;11330;859692692471
Mostaza regular botella 240 g;aderezos-y-salsas;50;3990;537931271731
Salsa de Soya 165 cc;aderezos-y-salsas;50;5390;38104060087
Mayonesa light doypack 760 g;aderezos-y-salsas;50;20720;647908210509
Mostaza regular doypack 1000 g;aderezos-y-salsas;50;0;555483806193
Mayonesa Supreme regular 372 g;aderezos-y-salsas;50;7330;684412129778
